	#ALIMENTADOR	ALIM_NRO	ME_PSEUDO	ME_TIPO	ME_NOMBRE	ME_ORDEN	UT_TPLNR	UT_TXT	UT_OBJECTNAMEID	UT_TIPO	SPRID	CAPTION	SECUENCIA
26796	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331620	VANO 3x25 Al. H	6331620	LAMT	1089	LAMT 13,2 kV	88
26797	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OQ493	PIQUETE OQ493	6331617	PIQUETE_MT	408	Poste de Madera de M.T.	90
26798	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331615	VANO 3x50 Al. T	6331615	LAMT	1089	LAMT 13,2 kV	91
26799	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187595	VANO 3x50 Al. T	94187595	LAMT	1089	LAMT 13,2 kV	92
26800	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG086-003	PIQUETE AG086	94187594	PIQUETE_MT	408	Poste de Madera de M.T.	93
26801	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OQ494	PIQUETE OQ494	6331613	PIQUETE_MT	408	Poste de Madera de M.T.	94
26802	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331611	VANO 3x50 Al. T	6331611	LAMT	1089	LAMT 13,2 kV	95
26803	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187597	VANO 3x50 Al. T	94187597	LAMT	1089	LAMT 13,2 kV	96
26804	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG088-004	PIQUETE AG088	94187596	PIQUETE_MT	408	Poste de Madera de M.T.	97
26805	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187599	VANO 3x50 Al. T	94187599	LAMT	1089	LAMT 13,2 kV	98
26806	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG089-004	PIQUETE AG089	94187598	PIQUETE_MT	408	Poste de Madera de M.T.	99
26807	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187601	VANO 3x50 Al. T	94187601	LAMT	1089	LAMT 13,2 kV	100
26808	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG090-004	PIQUETE AG090	94187600	PIQUETE_MT	408	Poste de Madera de M.T.	101
26809	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187603	VANO 3x50 Al. T	94187603	LAMT	1089	LAMT 13,2 kV	102
26810	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG091-004	PIQUETE AG091	94187602	PIQUETE_MT	408	Poste de Madera de M.T.	103
26811	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187621	VANO 3x50 Al. T	94187621	LAMT	1089	LAMT 13,2 kV	104
26812	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG099-004	PIQUETE AG099	94187619	PIQUETE_MT	408	Poste de Madera de M.T.	105
26813	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187620	VANO 3x50 Al. T	94187620	LAMT	1089	LAMT 13,2 kV	106
26814	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG092-004	PIQUETE AG092	94187604	PIQUETE_MT	408	Poste de Madera de M.T.	107
26815	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187606	VANO 3x50 Al. T	94187606	LAMT	1089	LAMT 13,2 kV	108
26816	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG093-004	PIQUETE AG093	94187605	PIQUETE_MT	408	Poste de Madera de M.T.	109
26817	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187608	VANO 3x50 Al. T	94187608	LAMT	1089	LAMT 13,2 kV	110
26818	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG094-004	PIQUETE AG094	94187607	PIQUETE_MT	408	Poste de Madera de M.T.	111
26819	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187610	VANO 3x50 Al. T	94187610	LAMT	1089	LAMT 13,2 kV	112
26820	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG095-004	PIQUETE AG095	94187609	PIQUETE_MT	408	Poste de Madera de M.T.	113
26821	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187612	VANO 3x50 Al. T	94187612	LAMT	1089	LAMT 13,2 kV	114
26822	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG096-004	PIQUETE AG096	94187611	PIQUETE_MT	408	Poste de Madera de M.T.	115
26823	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187615	VANO 3x50 Al. T	94187615	LAMT	1089	LAMT 13,2 kV	116
26824	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG097-003	PIQUETE AG097	94187613	PIQUETE_MT	408	Poste de Madera de M.T.	117
26825	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187614	VANO 3x50 Al. T	94187614	LAMT	1089	LAMT 13,2 kV	118
26826	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OC145	PIQUETE OC145	6331634	PIQUETE_MT	408	Poste de Madera de M.T.	119
26827	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187617	VANO 3x50 Al. T	94187617	LAMT	1089	LAMT 13,2 kV	120
26828	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	AG098-004	PIQUETE AG098	94187616	PIQUETE_MT	408	Poste de Madera de M.T.	121
26829	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	94187618	VANO 3x50 Al. T	94187618	LAMT	1089	LAMT 13,2 kV	122
26830	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OC146	PIQUETE OC146	6331637	PIQUETE_MT	408	Poste de Madera de M.T.	123
26831	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331638	VANO 3x50/8 Al/Ac. LP	6331638	LAMT	1089	LAMT 13,2 kV	124
26832	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT356	PIQUETE OT356	6331640	PIQUETE_MT	408	Poste de Madera de M.T.	125
26833	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331641	VANO 3x50/8 Al/Ac. LP	6331641	LAMT	1089	LAMT 13,2 kV	126
26834	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT357	PIQUETE OT357	6331643	PIQUETE_MT	408	Poste de Madera de M.T.	127
26835	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331644	VANO 3x50/8 Al/Ac. LP	6331644	LAMT	1089	LAMT 13,2 kV	128
26836	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT358	PIQUETE OT358	6331646	PIQUETE_MT	408	Poste de Madera de M.T.	129
26837	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331647	VANO 3x50/8 Al/Ac. LP	6331647	LAMT	1089	LAMT 13,2 kV	130
26838	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT359	PIQUETE OT359	6331649	PIQUETE_MT	408	Poste de Madera de M.T.	131
26839	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331650	VANO 3x50/8 Al/Ac. LP	6331650	LAMT	1089	LAMT 13,2 kV	132
26840	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT360	PIQUETE OT360	6331652	PIQUETE_MT	408	Poste de Madera de M.T.	133
26841	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331653	VANO 3x50/8 Al/Ac. LP	6331653	LAMT	1089	LAMT 13,2 kV	134
26842	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT361	PIQUETE OT361	6331655	PIQUETE_MT	408	Poste de Madera de M.T.	135
26843	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331657	VANO 3x50/8 Al/Ac. LP	6331657	LAMT	1089	LAMT 13,2 kV	136
26844	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT362	PIQUETE OT362	6331659	PIQUETE_MT	408	Poste de Madera de M.T.	137
26845	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331660	VANO 3x50/8 Al/Ac. LP	6331660	LAMT	1089	LAMT 13,2 kV	138
26846	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT363	PIQUETE OT363	6331662	PIQUETE_MT	408	Poste de Madera de M.T.	139
26847	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331663	VANO 3x50/8 Al/Ac. LP	6331663	LAMT	1089	LAMT 13,2 kV	140
26848	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT364	PIQUETE OT364	6331665	PIQUETE_MT	408	Poste de Madera de M.T.	141
26849	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331666	VANO 3x50/8 Al/Ac. LP	6331666	LAMT	1089	LAMT 13,2 kV	142
26850	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT365	PIQUETE OT365	6331668	PIQUETE_MT	408	Poste de Madera de M.T.	143
26851	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331670	VANO 3x50/8 Al/Ac. LP	6331670	LAMT	1089	LAMT 13,2 kV	144
26852	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT366	PIQUETE OT366	6331672	PIQUETE_MT	408	Poste de Madera de M.T.	145
26853	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331673	VANO 3x50/8 Al/Ac. LP	6331673	LAMT	1089	LAMT 13,2 kV	146
26854	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT367	PIQUETE OT367	6331675	PIQUETE_MT	408	Poste de Madera de M.T.	147
26855	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331676	VANO 3x50/8 Al/Ac. LP	6331676	LAMT	1089	LAMT 13,2 kV	148
26856	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OS738	PIQUETE OS738	6331678	PIQUETE_MT	408	Poste de Madera de M.T.	149
26857	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331679	VANO 3x50/8 Al/Ac. LP	6331679	LAMT	1089	LAMT 13,2 kV	150
26858	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OS739	PIQUETE OS739	6331681	PIQUETE_MT	408	Poste de Madera de M.T.	151
26859	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331682	VANO 3x50/8 Al/Ac. LP	6331682	LAMT	1089	LAMT 13,2 kV	152
26860	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	OT368	PIQUETE OT368	6331684	PIQUETE_MT	408	Poste de Madera de M.T.	153
26861	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	6331685	VANO 3x50/8 Al/Ac. LP	6331685	LAMT	1089	LAMT 13,2 kV	154
26862	18552866	15326A	MM6331628	TRONCAL	MEL-40101-9|4655-9|S04-19|S659OL|S687OL|	48	95858047	VANO 3x50 Al. T	95858047	LAMT	1089	LAMT 13,2 kV	155
26863	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331607	VANO 3x50/8 Al/Ac. LP	6331607	LAMT	1089	LAMT 13,2 kV	1
26864	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OQ495	PIQUETE OQ495	6331606	PIQUETE_MT	441	Pos. con Rndas para cruce Inv.	2
26865	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331604	VANO 3x35 Cu. H	6331604	LAMT	1089	LAMT 13,2 kV	3
26866	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OQ496	PIQUETE OQ496	6331603	PIQUETE_MT	440	Pos. con Rndas para Cruce Rio 	4
26867	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331601	VANO 3x50/8 Al/Ac. LP	6331601	LAMT	1089	LAMT 13,2 kV	5
26868	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OQ497	PIQUETE OQ497	6331598	PIQUETE_MT	408	Poste de Madera de M.T.	6
26869	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187492	VANO 3x50 Al. T	94187492	LAMT	1089	LAMT 13,2 kV	7
26870	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG208-004	PIQUETE AG208	94187490	PIQUETE_MT	408	Poste de Madera de M.T.	8
26871	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187491	VANO 3x50 Al. T	94187491	LAMT	1089	LAMT 13,2 kV	9
26872	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG209-003	PIQUETE AG209	94187493	PIQUETE_MT	408	Poste de Madera de M.T.	10
26873	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331593	VANO 3x25 Al. H	6331593	LAMT	1089	LAMT 13,2 kV	11
26874	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187495	VANO 3x50 Al. T	94187495	LAMT	1089	LAMT 13,2 kV	12
26875	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG210-003	PIQUETE AG210	94187494	PIQUETE_MT	408	Poste de Madera de M.T.	13
26876	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187497	VANO 3x50 Al. T	94187497	LAMT	1089	LAMT 13,2 kV	15
26877	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG211-003	PIQUETE AG211	94187496	PIQUETE_MT	408	Poste de Madera de M.T.	16
26878	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187499	VANO 3x50 Al. T	94187499	LAMT	1089	LAMT 13,2 kV	17
26879	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG212-004	PIQUETE AG212	94187498	PIQUETE_MT	408	Poste de Madera de M.T.	18
26880	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187501	VANO 3x50 Al. T	94187501	LAMT	1089	LAMT 13,2 kV	19
26881	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG213-004	PIQUETE AG213	94187500	PIQUETE_MT	408	Poste de Madera de M.T.	20
26882	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187503	VANO 3x50 Al. T	94187503	LAMT	1089	LAMT 13,2 kV	21
26883	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG214-004	PIQUETE AG214	94187502	PIQUETE_MT	408	Poste de Madera de M.T.	22
26884	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187505	VANO 3x50 Al. T	94187505	LAMT	1089	LAMT 13,2 kV	23
26885	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG215-004	PIQUETE AG215	94187504	PIQUETE_MT	408	Poste de Madera de M.T.	24
26886	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187507	VANO 3x50 Al. T	94187507	LAMT	1089	LAMT 13,2 kV	25
26887	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG216-004	PIQUETE AG216	94187506	PIQUETE_MT	408	Poste de Madera de M.T.	26
26888	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187509	VANO 3x50 Al. T	94187509	LAMT	1089	LAMT 13,2 kV	27
26889	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG217-004	PIQUETE AG217	94187508	PIQUETE_MT	408	Poste de Madera de M.T.	28
26890	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187511	VANO 3x50 Al. T	94187511	LAMT	1089	LAMT 13,2 kV	29
26891	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG218-004	PIQUETE AG218	94187510	PIQUETE_MT	408	Poste de Madera de M.T.	30
26892	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187513	VANO 3x50 Al. T	94187513	LAMT	1089	LAMT 13,2 kV	31
26893	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG219-004	PIQUETE AG219	94187512	PIQUETE_MT	408	Poste de Madera de M.T.	32
26894	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187515	VANO 3x50 Al. T	94187515	LAMT	1089	LAMT 13,2 kV	33
26895	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG206-004	PIQUETE AG206	94187514	PIQUETE_MT	408	Poste de Madera de M.T.	34
26896	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187518	VANO 3x50 Al. T	94187518	LAMT	1089	LAMT 13,2 kV	35
26897	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	AG207-004	PIQUETE AG207	94187516	PIQUETE_MT	408	Poste de Madera de M.T.	36
26898	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	94187517	VANO 3x50 Al. T	94187517	LAMT	1089	LAMT 13,2 kV	37
26899	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL225	PIQUETE OL225	6331590	PIQUETE_MT	408	Poste de Madera de M.T.	38
26900	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331588	VANO 3x50/8 Al/Ac. LP	6331588	LAMT	1089	LAMT 13,2 kV	39
26901	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL224	PIQUETE OL224	6331587	PIQUETE_MT	408	Poste de Madera de M.T.	40
26902	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331585	VANO 3x50/8 Al/Ac. LP	6331585	LAMT	1089	LAMT 13,2 kV	41
26903	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL223	PIQUETE OL223	6331584	PIQUETE_MT	408	Poste de Madera de M.T.	42
26904	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331582	VANO 3x50/8 Al/Ac. LP	6331582	LAMT	1089	LAMT 13,2 kV	43
26905	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL222	PIQUETE OL222	6331581	PIQUETE_MT	408	Poste de Madera de M.T.	44
26906	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331579	VANO 3x50/8 Al/Ac. LP	6331579	LAMT	1089	LAMT 13,2 kV	45
26907	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL221	PIQUETE OL221	6331576	PIQUETE_MT	408	Poste de Madera de M.T.	46
26908	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331556	VANO 3x50 Al. V	6331556	LAMT	1089	LAMT 13,2 kV	47
26909	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331574	VANO 3x50/8 Al/Ac. LP	6331574	LAMT	1089	LAMT 13,2 kV	48
26910	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL219	PIQUETE OL219	6331565	PIQUETE_MT	408	Poste de Madera de M.T.	49
26911	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL216	PIQUETE OL216	6331554	PIQUETE_MT	408	Poste de Madera de M.T.	50
26912	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331552	VANO 3x50 Al. V	6331552	LAMT	1089	LAMT 13,2 kV	51
26913	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331566	VANO 3x50/8 Al/Ac. LP	6331566	LAMT	1089	LAMT 13,2 kV	52
26914	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL218	PIQUETE OL218	6331568	PIQUETE_MT	410	Poste Doble de Madera en A	53
26915	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL215	PIQUETE OL215	6331551	PIQUETE_MT	408	Poste de Madera de M.T.	54
26916	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331549	VANO 3x50 Al. V	6331549	LAMT	1089	LAMT 13,2 kV	55
26917	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331571	VANO 3x25 Al. H	6331571	LAMT	1089	LAMT 13,2 kV	56
26918	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL214	PIQUETE OL214	6331548	PIQUETE_MT	408	Poste de Madera de M.T.	58
26919	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331546	VANO 3x50 Al. V	6331546	LAMT	1089	LAMT 13,2 kV	59
26920	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL213	PIQUETE OL213	6331544	PIQUETE_MT	408	Poste de Madera de M.T.	60
26921	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331542	VANO 3x50 Al. V	6331542	LAMT	1089	LAMT 13,2 kV	61
26922	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL212	PIQUETE OL212	6331541	PIQUETE_MT	408	Poste de Madera de M.T.	62
26923	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331539	VANO 3x50 Al. V	6331539	LAMT	1089	LAMT 13,2 kV	63
26924	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL211	PIQUETE OL211	6331538	PIQUETE_MT	408	Poste de Madera de M.T.	64
26925	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331536	VANO 3x50 Al. V	6331536	LAMT	1089	LAMT 13,2 kV	65
26926	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL210	PIQUETE OL210	6331535	PIQUETE_MT	408	Poste de Madera de M.T.	66
26927	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331533	VANO 3x50 Al. V	6331533	LAMT	1089	LAMT 13,2 kV	67
26928	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL209	PIQUETE OL209	6331531	PIQUETE_MT	408	Poste de Madera de M.T.	68
26929	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	6331529	VANO 3x50 Al. V	6331529	LAMT	1089	LAMT 13,2 kV	69
26930	18552866	15326A	MM6331609	TRONCAL	MEL-40772-9|4656-9|4789-9|B04-1429|S687OL|	49	OL208	PIQUETE OL208	6331528	PIQUETE_MT	408	Poste de Madera de M.T.	70
